Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Left_Something_Behind_23852612136090563_thumbnail.jpg,TurnedToAnime,video,,238526121360905,1.83,2025-06-24 22:13:57,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Left_Something_Behind_23852612136090563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Left_Something_Behind_23852612136090563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Left_Something_Behind_23852612133690563_thumbnail.jpg,TurnedToAnime,video,,238526121336905,1.81,2025-06-24 22:13:55,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Left_Something_Behind_23852612133690563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Left_Something_Behind_23852612133690563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_3_Simple_Steps_23852612138440563_thumbnail.jpg,TurnedToAnime,video,,238526121384405,1.7,2025-06-24 22:13:54,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_3_Simple_Steps_23852612138440563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_1_3_Simple_Steps_23852612138440563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Left_Something_Behind_23852612133650563_thumbnail.jpg,TurnedToAnime,video,,238526121336505,1.7,2025-06-24 22:13:53,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Left_Something_Behind_23852612133650563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Left_Something_Behind_23852612133650563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612136110563_thumbnail.jpg,TurnedToAnime,video,,238526121361105,1.83,2025-06-24 22:13:52,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612136110563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_Classical_Artist_23852612136110563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612133730563_thumbnail.jpg,TurnedToAnime,video,,238526121337305,1.7,2025-06-24 22:13:51,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612133730563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_Classical_Artist_23852612133730563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612135870563_thumbnail.jpg,TurnedToAnime,video,,238526121358705,1.81,2025-06-24 22:13:50,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612135870563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_3_Simple_Steps_23852612135870563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612138290563_thumbnail.jpg,TurnedToAnime,video,,238526121382905,1.81,2025-06-24 22:13:49,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612138290563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_1_3_Simple_Steps_23852612138290563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133860563_thumbnail.jpg,TurnedToAnime,video,,238526121338605,1.57,2025-06-24 22:13:48,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133860563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_2_Classical_Artist_23852612133860563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612138560563_thumbnail.jpg,TurnedToAnime,video,,238526121385605,1.73,2025-06-24 22:13:46,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612138560563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Sales_DBZ_Video_3_3_Simple_Steps_23852612138560563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_Artist_23852612136000563_thumbnail.jpg,TurnedToAnime,video,,238526121360005,1.7,2025-06-24 22:13:45,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_Artist_23852612136000563_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_To_Anime_Shopping_DBZ_Reaction_Video_3_Classical_Artist_23852612136000563_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Situational_Skincare_23850409288190701_thumbnail.jpg,HoliFrog,,,238504092881907,7.87,2025-06-24 22:13:43,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Situational_Skincare_23850409288190701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Situational_Skincare_23850409288190701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Video_23850408491350701_thumbnail.jpg,HoliFrog,video,,238504084913507,1.43,2025-06-24 22:13:41,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Video_23850408491350701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Video_23850408491350701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,HoliFrog,,,238504085426507,1.41,2025-06-24 22:13:40,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_23850408542650701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_23850602324680701_thumbnail.jpg,HoliFrog,,,238506023246807,1.57,2025-06-24 22:13:39,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_23850602324680701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_23850602324680701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Face_Wash_23850566569000701_thumbnail.jpg,HoliFrog,,,238505665690007,1.49,2025-06-24 22:13:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Face_Wash_23850566569000701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Face_Wash_23850566569000701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Face_Wash_23850566566310701_thumbnail.jpg,HoliFrog,,,238505665663107,1.49,2025-06-24 22:13:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Face_Wash_23850566566310701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Face_Wash_23850566566310701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_-_2_23850451991760701_thumbnail.jpg,HoliFrog,,,238504519917607,1.08,2025-06-24 22:13:37,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_-_2_23850451991760701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_-_2_23850451991760701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_RTG_DPA_-_Sale_23850714956890701_thumbnail.jpg,HoliFrog,,,238507149568907,0.78,2025-06-24 22:13:36,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_RTG_DPA_-_Sale_23850714956890701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_RTG_DPA_-_Sale_23850714956890701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Milky_Wash_23850818654670701_thumbnail.jpg,HoliFrog,,,238508186546707,7.54,2025-06-24 22:13:35,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Milky_Wash_23850818654670701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Milky_Wash_23850818654670701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Cushion_Cream_23850818696850701_thumbnail.jpg,HoliFrog,,,238508186968507,1.13,2025-06-24 22:13:34,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Cushion_Cream_23850818696850701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Cushion_Cream_23850818696850701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Eye_Cream_23850857388390701_thumbnail.jpg,HoliFrog,,,238508573883907,5.85,2025-06-24 22:13:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Eye_Cream_23850857388390701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Eye_Cream_23850857388390701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Milky_Wash_23850818659510701_thumbnail.jpg,HoliFrog,,,238508186595107,7.54,2025-06-24 22:13:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Milky_Wash_23850818659510701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Milky_Wash_23850818659510701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Vitamin_C_23850602291370701_thumbnail.jpg,HoliFrog,,,238506022913707,1.57,2025-06-24 22:13:31,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Vitamin_C_23850602291370701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Vitamin_C_23850602291370701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_23851317797900701_thumbnail.jpg,HoliFrog,,,238513177979007,1.53,2025-06-24 22:13:30,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_23851317797900701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_23851317797900701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_23851317783020701_thumbnail.jpg,HoliFrog,video,,238513177830207,1.4,2025-06-24 22:13:29,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_23851317783020701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_23851317783020701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_(2)_23851393178890701_thumbnail.jpg,HoliFrog,video,,238513931788907,1.51,2025-06-24 22:13:28,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_(2)_23851393178890701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_(2)_23851393178890701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_TikTok_23851393276480701_thumbnail.jpg,HoliFrog,,,238513932764807,1.42,2025-06-24 22:13:27,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_TikTok_23851393276480701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_LAL_-_Toner_TikTok_23851393276480701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_(2)_23851393097810701_thumbnail.jpg,HoliFrog,,,238513930978107,1.37,2025-06-24 22:13:27,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_(2)_23851393097810701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Static_(2)_23851393097810701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_23851317795670701_thumbnail.jpg,HoliFrog,video,,238513177956707,1.61,2025-06-24 22:13:26,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_23851317795670701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Prospecting_-_Moonbeam_Video_23851317795670701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Toner_TikTok_23851393243000701_thumbnail.jpg,HoliFrog,,,238513932430007,1.43,2025-06-24 22:13:25,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Toner_TikTok_23851393243000701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Toner_TikTok_23851393243000701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_23851317784040701_thumbnail.jpg,HoliFrog,,,238513177840407,1.53,2025-06-24 22:13:23,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_23851317784040701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_23851317784040701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_(2)_23851393222180701_thumbnail.jpg,HoliFrog,video,,238513932221807,1.88,2025-06-24 22:13:22,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_(2)_23851393222180701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Video_(2)_23851393222180701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_23850818692130701_thumbnail.jpg,HoliFrog,,,238508186921307,1.13,2025-06-24 22:13:21,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_23850818692130701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_23850818692130701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_23850857393240701_thumbnail.jpg,HoliFrog,,,238508573932407,5.85,2025-06-24 22:13:20,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_23850857393240701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_23850857393240701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_10.13_23851686859470701_thumbnail.jpg,HoliFrog,,,238516868594707,7.93,2025-06-24 22:13:19,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_10.13_23851686859470701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Vitamin_C_10.13_23851686859470701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_Video_10.13_23851686888180701_thumbnail.jpg,HoliFrog,video,,238516868881807,1.03,2025-06-24 22:13:18,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_Video_10.13_23851686888180701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Visitors_-_Cushion_Cream_Video_10.13_23851686888180701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_10.13_23851686835200701_thumbnail.jpg,HoliFrog,,,238516868352007,1.86,2025-06-24 22:13:17,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_10.13_23851686835200701_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Moonbeam_Static_10.13_23851686835200701_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_10.13_23851686955290701_image.jpg,HoliFrog,image,,238516869552907,67.27,2025-06-24 22:13:15,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_10.13_23851686955290701_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_HoliFrog_Retargeting_-_Eye_Cream_10.13_23851686955290701_image.jpg,jpg,6,"Quality tier: 6, Source: ."
